0.03,0.1,1,3.2749e-176,
0.03,0.1,1,7.61489e-177,
0.03,0.1,1,2.1614e-176,
0.03,0.1,1,6.20668e-177,
0.03,0.1,1,1.18788e-176,
0.03,0.1,1,9.95616e-177,
0.03,0.1,1,9.7789e-177,
0.03,0.1,1,1.25618e-177,
0.03,0.1,1,8.11265e-177,
0.03,0.1,1,3.34975e-177,
0.03,0.1,1,9.09496e-177,
0.03,0.1,1,3.14091e-176,0.05,0.1,1,2.72469e-152,

0.03,0.1,1,5.39976e-176,
0.05,0.1,1,3.5438e-152,
0.05,0.1,1,4.06567e-152,
0.05,0.1,1,3.4252e-152,
0.05,0.1,1,5.29663e-152,
0.05,0.1,1,5.87659e-153,
0.03,0.1,1,4.89498e-176,
05,0.1,1,1.20669e-151,
0.05,0.1,1,8.7012e-152,
0.03,0.1,1,3.69986e-176,
0.03,0.1,1,3.44045e-176,
0.03,0.1,1,4.24432e-176,
0.03,0.1,1,4.2452e-176,
0.03,0.1,1,3.29207e-176,
0.03,0.1,1,2.70372e-176,
0.03,0.1,1,3.22128e-176,
0.05,0.1,1,1.17397e-151,
0.05,0.1,1,2.07943e-151,
0.05,0.1,1,1.26295e-151,
0.05,0.1,1,1.83151e-151,
0.05,0.1,1,1.28778e-151,
0.05,0.1,1,1.3643e-151,
0.03,0.1,1,3.40207e-176,
0.05,0.1,1,1.57257e-151,
0.05,0.1,1,1.23573e-151,
0.05,0.1,1,1.2539e-151,
0.05,0.1,1,1.08418e-151,
0.03,0.1,1,3.03325e-176,
0.03,0.1,1,3.4856e-176,
0.03,0.1,1,4.33615e-176,
0.03,0.1,1,4.21099e-176,
0.03,0.1,1,3.77295e-176,
0.03,0.1,1,3.98944e-176,
0.03,0.1,1,5.25118e-176,
0.03,0.1,1,5.94679e-176,
0.03,0.1,1,4.77399e-176,
0.05,0.1,1,1.18504e-151,0.03,0.1,1,4.22469e-176,

0.05,0.1,1,1.63953e-151,
0.05,0.1,1,1.59059e-151,
0.05,0.1,1,1.2992e-151,
0.05,0.1,1,1.42961e-151,
0.05,0.1,1,2.12578e-151,
0.03,0.1,1,4.03305e-176,
0.03,0.1,1,5.30955e-176,
0.03,0.1,1,4.83532e-176,
0.03,0.1,1,4.78809e-176,
0.03,0.1,1,3.95723e-176,
0.03,0.1,1,4.23967e-176,
0.03,0.1,1,3.90436e-176,
0.03,0.1,1,3.59788e-176,
0.03,0.1,1,4.23369e-176,
0.03,0.1,1,3.24663e-176,
0.05,0.1,1,1.53633e-151,
0.03,0.1,1,4.47327e-176,
0.05,0.1,1,2.18385e-151,
0.05,0.1,1,1.91188e-151,
0.05,0.1,1,1.88861e-151,
0.03,0.1,1,4.7505e-176,

0.03,0.1,1,6.88925e-176,
