0.01,0.5,1,5.57119e-225,
0.01,0.5,1,1.09751e-224,
0.01,0.5,1,3.16595e-225,
0.01,0.5,1,1.09775e-224,
0.01,0.5,1,7.83302e-225,
0.01,0.5,1,9.82678e-225,
0.01,0.5,1,9.26476e-225,
0.07,0.5,1,9.19107e-133,
.01,0.5,1,9.50761e-225,
0.01,0.5,1,1.11008e-224,
0.01,0.5,1,1.0248e-224,
0.07,0.5,1,1.30758e-132,
0.07,0.5,1,1.65863e-132,
0.07,0.5,1,1.90751e-132,
0.07,0.5,1,2.0136e-132,
0.07,0.5,1,2.01349e-132,
0.07,0.5,1,1.99219e-132,
0.07,0.5,1,2.02553e-132,
0.07,0.5,1,2.15794e-132,
0.07,0.5,1,2.41058e-132,
0.01,0.5,1,1.34139e-224,
0.01,0.5,1,1.67412e-224,
0.01,0.5,1,2.49322e-224,
0.07,0.5,1,3.85986e-132,
0.07,0.5,1,3.29e-132,
4,
0.01,0.5,1,2.91348e-224,
0.07,0.5,1,4.80437e-132,
0.07,0.5,1,5.0099e-132,

0.01,0.5,1,2.87314e-224,
0.01,0.5,1,2.92846e-224,
0.07,0.5,1,5.16208e-132,
0.07,0.5,1,5.09686e-132,
0.07,0.5,1,5.07156e-132,
0.07,0.5,1,5.27538e-132,
0.07,0.5,1,5.4103e-132,
0.01,0.5,1,3.09367e-224,
0.01,0.5,1,3.2508e-224,
0.07,0.5,1,5.79306e-132,00.07,0.5,1,6.49102e-132,
.01,0.5,1,3.97362e-224,
0.01,0.5,1,3.83133e-224,
0.07,0.5,1,6.7148e-132,
0.07,0.5,1,6.60844e-132,
0.07,0.5,1,6.16947e-132,
0.07,0.5,1,5.58761e-132,
0.07,0.5,1,5.06097e-132,
0.01,0.5,1,2.11308e-224,
0.07,0.5,1,4.65879e-132,
0.07,0.5,1,4.34255e-132,
0.01,0.5,1,1.68167e-224,
0.07,0.5,1,3.86299e-132,
0.07,0.5,1,3.81088e-132,
0.01,0.5,1,1.60076e-224,
0.07,0.5,1,4.06845e-132,
0.01,0.5,1,1.86176e-224,
0.01,0.5,1,2.23396e-224,
0.07,0.5,1,4.95618e-132,
0.01,0.5,1,2.70556e-224,
0.07,0.5,1,5.4328e-132,
0.07,0.5,1,5.61649e-132,
0.01,0.5,1,2.19444e-224,
0.01,0.5,1,2.55061e-224,
0.01,0.5,1,1.7883e-224,
0.07,0.5,1,4.35211e-132,
0.07,0.5,1,5.42441e-132,
0.07,0.5,1,3.8079e-132,

0.01,0.5,1,1.2158e-224,
0.01,0.5,1,1.0946e-224,
0.07,0.5,1,3.19117e-132,
0.07,0.5,1,3.41099e-132,
0.07,0.5,1,3.12414e-132,
0.01,0.5,1,1.05809e-224,
0.01,0.5,1,1.10861e-224,
0.01,0.5,1,1.15279e-224,
0.07,0.5,1,3.22097e-132,
0.07,0.5,1,3.15343e-132,
0.07,0.5,1,3.30251e-132,
0.07,0.5,1,3.42138e-132,
0.07,0.5,1,3.62614e-132,
0.01,0.5,1,1.33579e-224,
0.01,0.5,1,1.82824e-224,
0.01,0.5,1,1.53319e-224,
0.07,0.5,1,4.97474e-132,
0.07,0.5,1,3.9563e-132,
0.07,0.5,1,4.41939e-132,
0.01,0.5,1,2.21001e-224,
0.07,0.5,1,5.50883e-132,
0.01,0.5,1,2.85628e-224,
0.01,0.5,1,2.33947e-224,
0.01,0.5,1,1.77676e-224,
0.07,0.5,1,5.8218e-132,
0.01,0.5,1,1.32012e-224,00.01,0.5,1,2.77254e-224,
.07,0.5,1,3.53798e-132,
0.07,0.5,1,4.28847e-132,
0.07,0.5,1,2.78387e-132,
0.07,0.5,1,3.03801e-132,
0.07,0.5,1,2.67594e-132,
0.07,0.5,1,2.61063e-132,
0.07,0.5,1,2.56126e-132,
0.07,0.5,1,2.60166e-132,
0.01,0.5,1,9.19628e-225,
0.01,0.5,1,8.24827e-225,
0.01,0.5,1,8.51439e-225,
0.07,0.5,1,2.85256e-132,
0.07,0.5,1,4.2931e-132,
0.07,0.5,1,6.9517e-132,
0.01,0.5,1,2.71107e-224,
0.01,0.5,1,4.25097e-224,
0.07,0.5,1,1.15464e-131,
0.01,0.5,1,1.3193e-224,
0.01,0.5,1,3.53973e-224,
0.01,0.5,1,9.89538e-225,
0.01,0.5,1,4.96462e-224,
0.07,0.5,1,9.53293e-132,
0.01,0.5,1,9.10175e-224,
0.01,0.5,1,5.95606e-224,
0.01,0.5,1,7.39647e-224,
0.07,0.5,1,1.16377e-131,
0.07,0.5,1,1.10122e-131,
0.07,0.5,1,1.00332e-131,
0.07,0.5,1,9.07886e-132,
0.07,0.5,1,7.64102e-132,
0.07,0.5,1,8.30628e-132,
0.07,0.5,1,6.0289e-132,

0.01,0.5,1,1.07545e-223,
0.01,0.5,1,8.75318e-224,
0.01,0.5,1,1.00006e-223,
0.01,0.5,1,6.01214e-224,
